Date,Day_of_Week,Lecture_Number,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled_Students,Students_Present,Attendance_Percentage,Previous_Lecture_Attendance_Pct,Gap_Since_Previous_Lecture_Hours,Practical_or_Theory,Internal_Test_Week,Assignment_Due,Holiday_Before_After,Weather,Special_Event,Faculty_Experience_Years,Is_First_Lecture_Of_Day,Calculated_Attendance_Pct,Day_Of_Semester,Week_Number,Days_Since_Last_Holiday,Consecutive_Lecture_Count,Rolling_Avg_Prev_3_Lectures,Time_Of_Day,Week_Before_Exam
2026-07-23,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,80,77.67,56.31,0.0,Theory,No,No,No,Rainy,No,12,0,77.67,39,6,-1,6,64.9766666666667,Morning,No
2026-07-23,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,78,77.23,64.36,1.25,Practical,No,Yes,No,Rainy,No,6,0,77.23,39,6,-1,5,66.11333333333336,Before Lunch,No
2026-07-23,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,85,82.52,77.67,1.25,Practical,No,No,No,Rainy,Yes,6,0,82.52,39,6,-1,10,73.0866666666667,Before Lunch,No
2026-07-24,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,54,53.47,-1.0,0.0,Theory,No,Yes,No,Rainy,No,9,1,53.47,40,6,-1,5,79.14000000000003,Morning,No
2026-07-24,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,85,82.52,-1.0,0.0,Theory,No,No,No,Sunny,No,9,1,82.52,40,6,-1,9,71.07333333333337,Morning,No
2026-07-24,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,67,66.34,53.47,0.0,Theory,No,No,No,Cloudy,No,9,0,66.34,40,6,-1,4,72.83666666666669,Morning,No
2026-07-24,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,75,72.82,82.52,0.0,Theory,No,No,No,Cloudy,No,9,0,72.82,40,6,-1,8,67.44333333333337,Morning,No
2026-07-24,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,77,76.24,66.34,0.0,Theory,No,No,No,Cloudy,No,7,0,76.24,40,6,-1,3,73.89333333333336,Morning,No
2026-07-24,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,90,87.38,72.82,0.0,Theory,No,No,No,Cloudy,No,7,0,87.38,40,6,-1,7,71.80000000000003,Morning,No
2026-07-24,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,79,78.22,76.24,0.0,Theory,No,No,No,Cloudy,No,8,0,78.22,40,6,-1,2,78.81333333333335,Morning,No
2026-07-24,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,73,70.87,87.38,0.0,Theory,No,No,No,Rainy,No,8,0,70.87,40,6,-1,10,80.61333333333336,Morning,No
2026-07-24,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,62,61.39,78.22,1.25,Practical,No,No,No,Cloudy,No,11,0,61.39,40,6,-1,1,78.82333333333337,Before Lunch,No
2026-07-24,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,70,67.96,70.87,1.25,Practical,No,No,No,Rainy,No,11,0,67.96,40,6,-1,6,70.16000000000003,Before Lunch,No
2026-07-25,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,69,68.32,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,68.32,41,6,-1,4,66.74000000000002,Morning,No
2026-07-25,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,77,74.76,-1.0,0.0,Theory,No,Yes,No,Rainy,No,9,1,74.76,41,6,-1,9,65.89000000000003,Morning,No
2026-07-25,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,78,77.23,68.32,0.0,Theory,No,No,No,Rainy,No,9,0,77.23,41,6,-1,1,70.34666666666669,Morning,No
2026-07-25,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,77,74.76,74.76,0.0,Theory,No,No,No,Rainy,No,9,0,74.76,41,6,-1,8,73.4366666666667,Morning,No
2026-07-25,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,68,67.33,77.23,0.0,Theory,No,No,No,Rainy,No,6,0,67.33,41,6,-1,3,75.58333333333337,Morning,No
2026-07-25,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,74,71.84,74.76,0.0,Theory,No,No,No,Sunny,No,6,0,71.84,41,6,-1,7,73.1066666666667,Morning,No
2026-07-25,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,69,68.32,67.33,0.0,Theory,No,No,No,Rainy,No,7,0,68.32,41,6,-1,5,71.31000000000003,Morning,No
2026-07-25,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,48,46.6,71.84,0.0,Theory,No,No,No,Rainy,Yes,7,0,46.6,41,6,-1,6,69.16333333333336,Morning,No
2026-07-25,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,67,66.34,68.32,1.25,Theory,No,No,No,Rainy,Yes,12,0,66.34,41,6,-1,2,62.25333333333336,Before Lunch,No
2026-07-25,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,65,63.11,46.6,1.25,Theory,No,No,No,Rainy,No,12,0,63.11,41,6,-1,10,60.42000000000002,Before Lunch,No
2026-07-27,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,68,67.33,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,67.33,43,7,-1,5,58.68333333333336,Morning,Yes
2026-07-27,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,93,90.29,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,90.29,43,7,-1,9,65.59333333333336,Morning,Yes
2026-07-27,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,64,63.37,67.33,0.0,Theory,No,No,No,Sunny,No,9,0,63.37,43,7,-1,4,73.5766666666667,Morning,Yes
2026-07-27,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,103,100.0,90.29,0.0,Theory,No,No,No,Rainy,No,9,0,100.0,43,7,-1,8,73.66333333333336,Morning,Yes
2026-07-27,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,78,77.23,63.37,0.0,Theory,No,No,No,Rainy,No,8,0,77.23,43,7,-1,3,84.55333333333336,Morning,Yes
2026-07-27,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,97,94.17,100.0,0.0,Theory,No,No,No,Sunny,No,8,0,94.17,43,7,-1,7,80.20000000000003,Morning,Yes
2026-07-27,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,86,85.15,77.23,0.0,Theory,No,No,No,Cloudy,No,6,0,85.15,43,7,-1,2,90.4666666666667,Morning,Yes
2026-07-27,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,98,95.15,94.17,0.0,Theory,No,No,No,Rainy,No,6,0,95.15,43,7,-1,10,85.5166666666667,Morning,Yes
2026-07-27,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,B,Computer Lab,101,77,76.24,85.15,1.25,Theory,No,No,No,Sunny,No,4,0,76.24,43,7,-1,1,91.49000000000002,Before Lunch,Yes
2026-07-27,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,A,Computer Lab,103,95,92.23,95.15,1.25,Theory,No,No,No,Cloudy,No,4,0,92.23,43,7,-1,6,85.51333333333336,Before Lunch,Yes
2026-07-28,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,72,71.29,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,71.29,44,7,-1,5,87.87333333333338,Morning,Yes
2026-07-28,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,82,79.61,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,79.61,44,7,-1,9,79.92000000000003,Morning,Yes
2026-07-28,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,52,51.49,71.29,0.0,Theory,No,No,No,Rainy,No,9,0,51.49,44,7,-1,4,81.04333333333336,Morning,Yes
2026-07-28,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,81,78.64,79.61,0.0,Theory,No,No,No,Sunny,No,9,0,78.64,44,7,-1,8,67.46333333333337,Morning,Yes
2026-07-28,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,75,74.26,51.49,0.0,Theory,No,No,No,Rainy,No,8,0,74.26,44,7,-1,3,69.91333333333336,Morning,Yes
2026-07-28,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,61,59.22,78.64,0.0,Theory,No,No,No,Cloudy,No,8,0,59.22,44,7,-1,7,68.13000000000004,Morning,Yes
2026-07-28,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,72,71.29,74.26,0.0,Theory,No,No,No,Cloudy,No,7,0,71.29,44,7,-1,2,70.70666666666669,Morning,Yes
2026-07-28,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,65,63.11,59.22,0.0,Theory,No,No,No,Sunny,No,7,0,63.11,44,7,-1,6,68.2566666666667,Morning,Yes
2026-07-28,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,61,60.4,71.29,1.25,Practical,No,No,No,Sunny,No,6,0,60.4,44,7,-1,1,64.54000000000003,Before Lunch,Yes
2026-07-28,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,50,48.54,63.11,1.25,Practical,No,No,No,Rainy,No,6,0,48.54,44,7,-1,10,64.93333333333335,Before Lunch,Yes
2026-07-29,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,91,88.35,-1.0,0.0,Practical,No,No,No,Cloudy,No,9,1,88.35,45,7,-1,1,57.35000000000002,Morning,Yes
2026-07-29,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,85,84.16,-1.0,0.0,Practical,No,No,No,Sunny,No,9,1,84.16,45,7,-1,5,65.76333333333336,Morning,Yes
2026-07-29,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,87,84.47,88.35,0.0,Practical,No,No,No,Rainy,No,9,0,84.47,45,7,-1,2,73.68333333333335,Morning,Yes
2026-07-29,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,92,91.09,84.16,0.0,Practical,No,No,No,Rainy,No,9,0,91.09,45,7,-1,6,85.66000000000003,Morning,Yes
2026-07-29,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,75,72.82,84.47,0.0,Practical,No,No,No,Rainy,No,15,0,72.82,45,7,-1,3,86.57333333333337,Morning,Yes
2026-07-29,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,78,77.23,91.09,0.0,Practical,No,No,No,Rainy,No,15,0,77.23,45,7,-1,7,82.79333333333336,Morning,Yes
2026-07-29,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,75,72.82,72.82,0.0,Practical,No,No,No,Rainy,No,15,0,72.82,45,7,-1,4,80.38000000000004,Morning,Yes
2026-07-29,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,68,67.33,77.23,0.0,Practical,No,No,No,Rainy,No,15,0,67.33,45,7,-1,8,74.29000000000002,Morning,Yes
2026-07-30,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,60,59.41,-1.0,0.0,Theory,No,Yes,No,Rainy,No,9,1,59.41,46,7,-1,4,72.46000000000002,Morning,Yes
2026-07-30,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,93,90.29,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,90.29,46,7,-1,10,66.52000000000002,Morning,Yes
2026-07-30,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,75,74.26,59.41,0.0,Theory,No,No,No,Rainy,No,9,0,74.26,46,7,-1,1,72.34333333333336,Morning,Yes
2026-07-30,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,77,74.76,90.29,0.0,Theory,No,No,No,Rainy,No,9,0,74.76,46,7,-1,9,74.65333333333336,Morning,Yes
2026-07-30,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,65,64.36,74.26,0.0,Theory,No,No,No,Sunny,No,12,0,64.36,46,7,-1,5,79.77000000000002,Morning,Yes
2026-07-30,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,87,84.47,74.76,0.0,Theory,No,Yes,No,Rainy,No,12,0,84.47,46,7,-1,7,71.12666666666671,Morning,Yes
2026-07-30,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,71,70.3,64.36,0.0,Theory,No,No,No,Rainy,No,12,0,70.3,46,7,-1,3,74.53000000000003,Morning,Yes
2026-07-30,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,81,78.64,84.47,0.0,Theory,No,No,No,Rainy,No,12,0,78.64,46,7,-1,6,73.04333333333336,Morning,Yes
2026-07-30,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,82,81.19,70.3,1.25,Practical,No,No,No,Cloudy,No,6,0,81.19,46,7,-1,2,77.80333333333336,Before Lunch,Yes
2026-07-30,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,83,80.58,78.64,1.25,Practical,No,No,No,Cloudy,No,6,0,80.58,46,7,-1,8,76.71000000000002,Before Lunch,Yes
2026-07-31,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,74,73.27,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,73.27,47,7,-1,4,80.1366666666667,Morning,Yes
2026-07-31,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,74,71.84,-1.0,0.0,Theory,No,Yes,No,Cloudy,No,9,1,71.84,47,7,-1,9,78.34666666666669,Morning,Yes
2026-07-31,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,83,82.18,73.27,0.0,Theory,No,No,No,Rainy,No,9,0,82.18,47,7,-1,3,75.23000000000003,Morning,Yes
2026-07-31,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,80,77.67,71.84,0.0,Theory,No,No,No,Cloudy,No,9,0,77.67,47,7,-1,8,75.76333333333336,Morning,Yes
2026-07-31,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,88,87.13,82.18,0.0,Theory,No,No,No,Rainy,No,7,0,87.13,47,7,-1,2,77.23000000000003,Morning,Yes
2026-07-31,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,65,63.11,77.67,0.0,Theory,No,Yes,No,Cloudy,Yes,7,0,63.11,47,7,-1,7,82.3266666666667,Morning,Yes
2026-07-31,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,100,99.01,87.13,0.0,Theory,No,Yes,No,Rainy,No,8,0,99.01,47,7,-1,1,75.97000000000003,Morning,Yes
2026-07-31,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,93,90.29,63.11,0.0,Theory,No,No,No,Rainy,No,8,0,90.29,47,7,-1,6,83.08333333333336,Morning,Yes
2026-07-31,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,62,61.39,99.01,1.25,Practical,No,No,No,Rainy,No,11,0,61.39,47,7,-1,5,84.1366666666667,Before Lunch,Yes
2026-07-31,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,61,59.22,90.29,1.25,Practical,No,No,No,Sunny,No,11,0,59.22,47,7,-1,10,83.56333333333336,Before Lunch,Yes
2026-08-01,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,76,75.25,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,75.25,48,7,-1,5,70.30000000000003,Morning,Yes
2026-08-01,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,63,61.17,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,61.17,48,7,-1,9,65.28666666666669,Morning,Yes
2026-08-01,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,67,66.34,75.25,0.0,Theory,No,No,No,Rainy,No,9,0,66.34,48,7,-1,4,65.21333333333337,Morning,Yes
2026-08-01,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,95,92.23,61.17,0.0,Theory,No,No,No,Rainy,No,9,0,92.23,48,7,-1,8,67.58666666666669,Morning,Yes
2026-08-01,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,60,59.41,66.34,0.0,Theory,No,No,No,Cloudy,No,6,0,59.41,48,7,-1,3,73.2466666666667,Morning,Yes
2026-08-01,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,92,89.32,92.23,0.0,Theory,No,No,No,Cloudy,No,6,0,89.32,48,7,-1,7,72.66000000000004,Morning,Yes
2026-08-01,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,52,51.49,59.41,0.0,Theory,No,No,No,Cloudy,No,7,0,51.49,48,7,-1,2,80.32000000000004,Morning,Yes
2026-08-01,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,80,77.67,89.32,0.0,Theory,No,No,No,Sunny,No,7,0,77.67,48,7,-1,10,66.74000000000002,Morning,Yes
2026-08-01,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,51,50.5,51.49,1.25,Theory,No,No,No,Rainy,Yes,12,0,50.5,48,7,-1,1,72.8266666666667,Before Lunch,Yes
2026-08-01,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,79,76.7,77.67,1.25,Theory,No,No,No,Rainy,No,12,0,76.7,48,7,-1,6,59.88666666666669,Before Lunch,Yes
2026-08-03,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,62,61.39,-1.0,0.0,Theory,Yes,No,No,Rainy,Yes,9,1,61.39,50,8,-1,4,68.29000000000002,Morning,No
2026-08-03,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,59,57.28,-1.0,0.0,Theory,Yes,No,No,Rainy,No,9,1,57.28,50,8,-1,7,62.863333333333365,Morning,No
2026-08-03,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,56,55.45,61.39,0.0,Theory,Yes,No,No,Rainy,No,9,0,55.45,50,8,-1,1,65.12333333333336,Morning,No
2026-08-03,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,75,72.82,57.28,0.0,Theory,Yes,No,No,Cloudy,No,9,0,72.82,50,8,-1,10,58.04000000000003,Morning,No
2026-08-03,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,72,71.29,55.45,0.0,Theory,Yes,No,No,Cloudy,No,8,0,71.29,50,8,-1,3,61.85000000000002,Morning,No
2026-08-03,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,68,66.02,72.82,0.0,Theory,Yes,No,No,Rainy,No,8,0,66.02,50,8,-1,9,66.52000000000002,Morning,No
2026-08-03,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,68,67.33,71.29,0.0,Theory,Yes,No,No,Sunny,No,6,0,67.33,50,8,-1,5,70.04333333333335,Morning,No
2026-08-03,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,55,53.4,66.02,0.0,Theory,Yes,No,No,Cloudy,No,6,0,53.4,50,8,-1,6,68.21333333333335,Morning,No
2026-08-03,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,B,Computer Lab,101,59,58.42,67.33,1.25,Theory,Yes,No,No,Cloudy,No,4,0,58.42,50,8,-1,2,62.25000000000003,Before Lunch,No
2026-08-03,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,A,Computer Lab,103,65,63.11,53.4,1.25,Theory,Yes,No,No,Rainy,No,4,0,63.11,50,8,-1,8,59.7166666666667,Before Lunch,No
2026-08-04,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,64,62.14,-1.0,0.0,Theory,Yes,No,No,Sunny,Yes,9,1,62.14,51,8,-1,1,58.31000000000003,Morning,No
2026-08-04,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,75,74.26,-1.0,0.0,Theory,Yes,No,No,Sunny,No,9,1,74.26,51,8,-1,5,61.22333333333336,Morning,No
2026-08-04,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,52,50.49,62.14,0.0,Theory,Yes,No,No,Sunny,No,9,0,50.49,51,8,-1,2,66.50333333333337,Morning,No
2026-08-04,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,62,61.39,74.26,0.0,Theory,Yes,No,No,Rainy,No,9,0,61.39,51,8,-1,6,62.2966666666667,Morning,No
2026-08-04,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,73,70.87,50.49,0.0,Theory,Yes,No,No,Sunny,No,8,0,70.87,51,8,-1,3,62.0466666666667,Morning,No
2026-08-04,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,82,81.19,61.39,0.0,Theory,Yes,No,No,Rainy,No,8,0,81.19,51,8,-1,7,60.91666666666669,Morning,No
2026-08-04,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,71,68.93,70.87,0.0,Theory,Yes,No,No,Sunny,No,7,0,68.93,51,8,-1,4,71.15000000000002,Morning,No
2026-08-04,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,76,75.25,81.19,0.0,Theory,Yes,No,No,Rainy,No,7,0,75.25,51,8,-1,8,73.66333333333337,Morning,No
2026-08-04,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,64,63.37,75.25,1.25,Practical,Yes,No,No,Rainy,No,6,0,63.37,51,8,-1,9,75.12333333333336,Before Lunch,No
2026-08-04,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,80,77.67,68.93,1.25,Practical,Yes,No,No,Sunny,No,6,0,77.67,51,8,-1,10,69.18333333333337,Before Lunch,No
2026-08-05,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,56,55.45,-1.0,0.0,Practical,Yes,No,No,Cloudy,No,9,1,55.45,52,8,-1,2,72.09666666666669,Morning,No
2026-08-05,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,85,82.52,-1.0,0.0,Practical,Yes,No,No,Rainy,No,9,1,82.52,52,8,-1,7,65.49666666666668,Morning,No
2026-08-05,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,65,64.36,55.45,0.0,Practical,Yes,No,No,Rainy,No,9,0,64.36,52,8,-1,4,71.88000000000002,Morning,No
2026-08-05,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,72,69.9,82.52,0.0,Practical,Yes,No,No,Cloudy,No,9,0,69.9,52,8,-1,6,67.44333333333337,Morning,No
2026-08-05,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,61,60.4,64.36,0.0,Practical,Yes,No,No,Cloudy,No,15,0,60.4,52,8,-1,3,72.26000000000003,Morning,No
2026-08-05,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,76,73.79,69.9,0.0,Practical,Yes,No,No,Rainy,No,15,0,73.79,52,8,-1,8,64.8866666666667,Morning,No
2026-08-05,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,62,61.39,60.4,0.0,Practical,Yes,No,No,Rainy,No,15,0,61.39,52,8,-1,1,68.03000000000003,Morning,No
2026-08-05,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,67,65.05,73.79,0.0,Practical,Yes,No,No,Sunny,No,15,0,65.05,52,8,-1,5,65.19333333333337,Morning,No
